job_id_a,title_a,exp_level_a,salary_a,job_id_b,title_b,exp_level_b,salary_b,shared_skills,similarity
3901943368,Transportation Manager,Not Specified,71500.0,3884433390,Air Conditioning Equipment Mechanic Supervisor (HVAC Foreman),Entry level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3902863351,"Mechanical Manufacturing Technician I, 3rd Shift (Onsite)",Entry level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3904362781,Contract Product Operations Lead | 5th Avenue Mall,Mid-Senior level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3906201117,"Gas Line Safety Inspector - Columbia, TN",Mid-Senior level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3905302377,Asset Protection - Security Ambassador - Rack at 31st and 6th,Entry level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3905849980,"PV Solar Field Technician III - Silver State BESS - Enterprise, NV",Entry level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3904716948,Maintenance Planner,Mid-Senior level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3902318063,Machine Operator 2nd Shift,Entry level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3901988946,Warehouse Associate - Forklift (Days),Entry level,,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3902935338,"Journeyman Lineman - Local 57 ($15,000 Sign-on Bonus - Evanston, WY) - #111200",Entry level,118310.4,2,1.0
3901943368,Transportation Manager,Not Specified,71500.0,3902756763,Team Member,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904400638,Supply Chain Analyst,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887995356,Member Support Specialist,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887705712,Cook,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904942589,Night Shift Process Technician I,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901346939,3rd Shift Production Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904396401,Pest Technician I,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905364616,Auto Detailer,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906251494,Retail Stocking Associate,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888414944,Winchester - Production Operator (White Flyer),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902831576,Mechanical Assembler,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901955395,Shuttle Driver - No touch freight,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887909411,Asset Protection Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3700068571,Software Implementation Program Manager,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905337442,CM Fort Worth Overnight Catering Production - Part-Time,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901945450,Dairy Stocker - Full Time,Entry level,37180.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891074461,Delivery Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902881498,Production Operator,Entry level,32240.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902937390,Private Chef,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905631442,Forklift Operator,Entry level,44720.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887906737,Retail Stocking Team Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906260896,Industrial Maintenance Technician,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903830885,Medical Device Operator,Entry level,46800.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884823666,Warehouse Clerk,Entry level,31200.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895221139,Yard/Warehouse Rep I,Mid-Senior level,35880.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891271807,Irrigation Technician,Mid-Senior level,145600.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895599520,CDL Class A Truck Driver - Live Haul - 3rd shift,Entry level,58240.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894299720,Heavy Equipment Operator - Night Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3798453023,VP Ecommerce,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902858812,Commercial Roofing Superintendent,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3886440938,Operations Manager,Mid-Senior level,57720.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903873394,Dietary Cook/Aide,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889290065,Pallet Sorter,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902319656,EVENT JANITORIAL STAFF,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901941896,Distribution Center Stockroom Associate,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3886817822,Production Shift Manager,Mid-Senior level,,2,0.6666666666666666
3905288187,Collision Estimator,Mid-Senior level,,3895551975,2nd shift Warehouse Supervisor B2B,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885101790,Construction Inspector - Topeka,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887914776,Bank Business Process Consultant Senior,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901360429,Manufacturing Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900966271,Mature Jet Engine Mechanic (1st Shift),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905323887,Preschool Chef,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903881451,Warehouse Operator- 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3899533492,Boiler Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3886442595,Business Process Analyst,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901693789,"CNC Machinist, 2nd shift",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901923070,Boat Captain - 100 Ton - San Francisco - Berkeley,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900953060,Class A Delivery Truck Driver,Entry level,92500.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898155886,Contract Administrator,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894998243,Landscape Specialist (Gardener),Mid-Senior level,44720.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900099004,Marine Consultant - Pacific Northwest,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901399085,Cutt Off Operator,Entry level,39010.4,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904722572,Driver Manager - Dedicated Transportation (Thurs-Mon Overnight),Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894566423,Nightlife Busser/Runner - City Cruises- New York,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884805761,Truck Driver - CDL Class B - Penske Logistics,Not Specified,70000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887702508,Local Delivery Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906252997,Alliance Bakery - Food Service Rep - Closers - Full-Time,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901945083,Rebar Fabricator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902920837,Production Control Scheduler 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905330385,Retail Stocking Associate,Entry level,39520.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902917229,"Asset Protection Detective, Burlington - Full Time",Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905361600,Overnight Crew Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904928683,Inventory Clerk,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891021424,Forklift/Jockey Driver-2nd Shift,Entry level,35360.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904961288,Catering Manager - 1927681,Associate,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900938803,Package Handler - Part Time (Warehouse like),Not Specified,35360.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894681050,Bartender,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900982682,Maintenance Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903459158,Sr Event Planner,Mid-Senior level,95650.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902753723,Yard Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895591639,Union Housekeeping Aide,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902790151,Automotive Senior Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905306052,"Multicraft Maintenance Technician - 1st Shift - Wadsworth, OH",Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894919398,Carpenter,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903826578,Substation Welder,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887718575,Safety Coordinator- Third Shift,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901943195,Warehouse Worker - Weekend Night Shift,Not Specified,42640.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889772007,SANITATION TEAMMATE,Entry level,35880.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3886854481,Production Assembly Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895513840,Meat Cutter,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901623920,DELIVERY ASSISTANT - NO CDL REQUIRED,Entry level,41080.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902355508,Supervisor Production - 3rd Shift Ferrous Machining,Mid-Senior level,,2,0.6666666666666666
3905288187,Collision Estimator,Mid-Senior level,,3884854489,"Compounder (3rd Shift) - Princeton, NJ",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904727131,Operations Supervisor (Day Shift),Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891093005,Grooming Salon Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887495776,Solderer,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906256691,Delivery Driver,Entry level,45760.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906251128,Scheduler,Entry level,46800.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904710501,Cook,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884430701,Maintenance Tech for Luxury Property,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906248142,Energy Division – Operations Analyst Consultant,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889756671,Facility Administrator - Steamboat Surgery Center,Not Specified,150000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884823130,Maintenance - 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905815408,Drive with DoorDash,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888969839,Shift Supervisor (Part-Time),Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903824550,Print Techician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885867890,Installation Crew Leader,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901698121,Night Auditor -DoubleTree Cedar Rapids,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888413599,Administrative Director Nursing - ECC Emergency Care,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894552058,Forklift Operator I,Not Specified,37960.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902830705,CNC Operator 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887886313,Seasonal Piecework Housekeeper,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902869053,Emo Nite - Artist Relations & Operations Coordinator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906230313,Sr. Continuous Improvement Specialist - Holland MI,Entry level,97994.5,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904390596,Assembly Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904049796,Server,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884823624,Supervisor/Manager Part-Time 38th and Broadway,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903847495,Maintenance Engineer,Entry level,38480.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902829612,Restaurant Team Member,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895521217,OPERATIONS ASSISTANT MANAGER,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905369885,Seasonal Housekeeper,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905326879,Maintenance Planner,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901942407,Supply Chain Specialist,Not Specified,90000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905394197,Pest Control Technician (Home Services),Entry level,50000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888024541,"TravelNurseSource - Travel Nurse RN - Psych - $1,695 per week in Chattanooga,",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901946055,Part-Time GSOC Operator (Weekends),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901350472,Director of Sales,Director,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906094499,Materials Science Intern,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891074176,Hairstylist - Shepherds Crossing,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903810439,Bar Back,Associate,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887891124,Weld Repair,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903472756,Staff Facilities Professional - PCA / FCA Specialist,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903465336,Scheduler - Kiewit Infrastructure Engineers,Entry level,80789.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895547428,Asset Protection Safety Manager (91007),Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905327638,Trailer Driver CDL,Not Specified,56160.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889478412,(USA) Tire & Battery Technician - Automotive,Entry level,46800.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887862476,OPERATIONS ASSISTANT MANAGER,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904595954,"Restaurant Crewmember - Cook, Cashier, and Customer Service",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901363319,Warehouse Each Order Selector - 3rd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891078459,Warehouse Clerk - 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901978697,"Associate Director, Manufacturing",Director,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891251338,Electronics Assembler,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904077902,cheif operating officer,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904368140,Driver (ACCESS),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905846127,Delivery Driver,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902357973,Package Handler - Part Time (Warehouse like),Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900966156,Scheduler,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898178322,Restaurant Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905370894,Team Member,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895493255,HVAC/R Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905200068,Welder AB 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904368078,Maintenance Apprentice,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884444319,Pet Stylist- Part-Time (Dog Groomer),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904991748,Field Construction Coordinator,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894565906,Produce Clerk,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902757507,Jet Aviation Staffing - FBO Operations Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903829566,Lead Inventory Team Member,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3899532318,Package Handler - Part Time (Warehouse like),Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895537883,Seasonal Piecework Housekeeper,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904081577,Electrical Testers and Remedial Electricians,Entry level,33000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905367410,Kitchen Staff,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904419263,Deli Associate,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900948841,Plant Operations Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900978790,CNC Operator 2nd Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903800871,"Principal Associate, Data Loss Prevention (DLP) Engineer",Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901800112,Reservations Manager,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905686727,Rubber Mold Operator,Not Specified,39312.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904420213,OPERATIONS ASSISTANT MANAGER,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904504152,Operations Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900961537,ERS Mechanical Commissioning Engineer - Remote,Entry level,80080.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905334759,Waxahachie Cooking Connect - Culinary Selling Lead - Full-Time,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884807486,Shipping & Receiving Clerk - 1st Shift,Not Specified,42640.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894279941,Supply Chain Coordinator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906248733,Shift Leader - Global Supply Chain,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885830021,EPMO Mfg Systems M&A Infrastructure PM Remote W2 Only,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903838952,FOOD SERVER,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904952320,Corporate Environmental Health and Safety Manager,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888967226,Stock Associate,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895205609,Accounting Operations Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3887868953,Manufacturing Machine Operator - Night Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903824991,Event Coordinator,Entry level,52000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3899935017,Director of Operations,Not Specified,105000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885807674,Housekeeping Aide,Entry level,26000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901801219,Welder- Weekend Shift,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888972886,Finish Blade Operator,Entry level,67912.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898161485,Senior Process Engineer (Manufacturing),Not Specified,115000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900962623,Site Operations Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904053564,Environmental Compliance Advisor- Water Quality III,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3888027762,Shift Supervisor (Full-Time),Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905292358,Environmental Svc Tech-PRN-PT Evenings,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895273656,Sr Manager Lean Execution,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903821411,Custodian (2nd Shift) - Jefferson County Traditional Middle School (2023-24),Entry level,31948.8,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889446951,2nd Shift Warehouse Worker,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898166632,Custom Fashion professional,Not Specified,75000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904936792,Houseperson - DoubleTree Orlando Disney Springs,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901185020,Director Logistics Operations,Director,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3889290032,Mechanic,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894285851,Maintenance Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885105124,Evening Shift Residential Advisor,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904724768,Fraud Ops Manager,Not Specified,88400.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901160341,Automotive Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905392784,Housekeeping Team Leader,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895805356,Food Service Worker - St Joseph Village,Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905351141,Maintenance Lead - Avana Desert View,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902748632,"Entry Level Automotive Technician - Raleigh, NC",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884816490,Production Supervisor - 1st Shift,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901363140,Operations Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906226155,HATCHERY MANAGER,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904709078,Logistic Consultant,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904989211,Assembly Operator - 3rd Shift,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902863715,Pilot Plant Operator,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3899524371,Plant Manager,Mid-Senior level,135000.0,2,0.6666666666666666
3905288187,Collision Estimator,Mid-Senior level,,3902350671,Operations Intern,Internship,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905691253,Project Supervisor,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3895570845,Freelance Workflow Operations Manager,Mid-Senior level,98800.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3898160459,Operations Supervisor - Transportation (Supply Chain/Logistics),Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3900075569,Maintenance Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904934600,Food Service - Kitchen Assistant/Cashier (TR),Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884831615,Utilities Process Engineer,Entry level,104000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905323033,(USA) GM Coach,Executive,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905850067,"Cleaner- $11.00/hour, $11.25 after 90 days",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902352123,Engineering and Maintenance Manager,Mid-Senior level,,2,0.6666666666666666
3905288187,Collision Estimator,Mid-Senior level,,3904389736,"Trailer AX Mechanic, Starting at $26.75 hr",Entry level,55640.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3891061384,"Van, Delivery Drivers.",Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884446090,Operations Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3894644092,Section Manager,Mid-Senior level,160000.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902789254,Automotive Maintenance Tech,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901675137,Receiving Clerk,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885104130,Specialty Beauty Advisor - Lancome,Not Specified,46800.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905334980,Pest Control Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905889053,Pit Manager,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884800887,Grounds Maintenance Technician,Entry level,36400.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3885834160,Executive Chef,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901389422,HVAC Mechanic I,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906226918,Warehouse Associate,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905681917,Production Engineer,Not Specified,175500.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3906253797,Instrument Fitter,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902755264,Senior Estimator - Construction,Mid-Senior level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901985132,Line Attendant FPAC 1st shift TD,Entry level,32240.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904428835,Wind Technician,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3884441566,Package Handler - Part Time (Warehouse like),Not Specified,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903473038,Greenskeeper,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3902910937,Operation Startup Leader,Not Specified,127046.4,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3901673703,Beauty Advisor - Part Time,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3904370177,Heating Air Conditioning Technician,Not Specified,47500.0,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3905372597,Team Member Part time 2pm - 10pm,Entry level,,2,1.0
3905288187,Collision Estimator,Mid-Senior level,,3903826713,Production Supervisor,Mid-Senior level,,2,1.0
